102049,1,1,6,40.142391,139.987400,-9.64,0.74,1.59,-0.45,-0.13,-0.44,0,0,0,
102290,1,1,6,40.142391,139.987400,-9.69,0.79,1.24,1.28,-0.36,-0.29,0,0,0,
102532,1,1,6,40.142391,139.987400,-9.76,0.63,0.59,0.80,0.04,0.32,0,0,0,
102767,1,1,5,40.142391,139.987400,-9.77,0.63,0.46,0.80,0.09,0.41,0,0,0,
103004,1,1,6,40.142391,139.987400,-9.76,0.34,0.80,-0.15,0.24,0.15,0,0,0,
103254,1,1,6,40.142391,139.987400,-9.72,0.33,1.18,0.83,0.00,-0.15,0,0,0,
103542,1,1,6,40.142391,139.987400,-9.74,0.71,0.77,-0.46,-0.35,0.25,0,0,0,
103783,1,1,6,40.142391,139.987400,-9.72,1.09,0.70,0.26,-0.27,0.45,0,0,0,
104051,1,1,5,40.142391,139.987400,-9.74,0.94,0.54,0.09,-0.33,0.30,0,0,0,
104294,1,1,6,40.142391,139.987400,-9.69,0.77,1.23,0.44,0.00,-0.24,0,0,0,
104534,1,1,6,40.142391,139.987400,-9.68,0.06,1.56,0.67,0.54,-0.40,0,0,0,
104770,1,1,6,40.142391,139.987400,-9.73,0.00,1.20,0.42,0.56,-0.23,0,0,0,
105053,1,1,5,40.142391,139.987400,-9.72,0.74,0.98,-0.17,-0.13,0.09,0,0,0,
105293,1,1,5,40.142391,139.987400,-9.75,0.87,0.54,0.82,-0.42,0.33,0,0,0,
105531,1,1,5,40.142391,139.987400,-9.80,0.20,0.15,0.09,0.27,0.72,0,0,0,
105769,1,1,6,40.142391,139.987400,-9.79,0.00,0.37,-0.12,0.18,0.29,0,0,0,
106039,1,1,6,40.142391,139.987400,-9.68,1.02,1.11,0.31,-0.41,-0.35,0,0,0,
106277,1,1,6,40.142391,139.987400,-9.53,1.58,1.64,-0.60,-0.74,-0.55,0,0,0,
106517,1,1,6,40.142391,139.987400,-9.64,1.31,1.17,0.10,-0.57,-0.36,0,0,0,
106842,1,1,21,40.142391,139.987400,-9.74,0.65,0.86,0.42,0.45,-0.17,0,0,0,
107142,1,1,7,40.142391,139.987400,-9.75,0.79,0.60,0.10,0.11,-0.18,0,0,0,
107428,1,1,7,40.142391,139.987400,-9.72,-0.03,1.28,-0.32,1.03,-0.49,0,0,0,
108041,1,1,6,40.142391,139.987400,-9.68,0.12,1.53,-0.17,0.56,-0.62,0,0,0,
108280,1,1,6,40.142391,139.987400,-9.75,0.27,0.99,0.31,0.56,-0.08,0,0,0,
108518,1,1,6,40.142391,139.987400,-9.78,-0.31,0.58,0.41,0.75,0.10,0,0,0,
108756,1,1,7,40.142391,139.987400,-9.72,-0.05,1.29,0.59,0.56,-0.40,0,0,0,
109045,1,1,7,40.142391,139.987400,-9.73,1.09,0.50,-0.11,-0.21,0.23,0,0,0,
109285,1,1,6,40.142391,139.987400,-9.74,1.02,0.30,-0.07,-0.26,0.69,0,0,0,
109523,1,1,6,40.142391,139.987400,-9.74,1.00,0.46,-0.06,0.04,0.26,0,0,0,
109764,1,1,5,40.142391,139.987400,-9.75,0.85,0.60,-0.96,-0.22,-0.53,0,0,0,
110061,1,1,5,40.142391,139.987400,-9.79,0.25,0.36,0.57,0.51,0.26,0,0,0,
110300,1,1,4,40.142391,139.987400,-9.79,0.34,-0.21,2.56,-0.53,0.28,0,0,0,
110539,1,1,4,40.142391,139.987400,-9.79,0.33,-0.30,1.40,0.71,0.25,0,0,0,
110775,1,1,3,40.142391,139.987400,-9.77,-0.14,-0.79,0.75,0.75,1.62,0,0,0,
111052,1,1,3,40.142391,139.987400,-9.77,-0.03,-0.75,-0.44,-0.31,-0.13,0,0,0,
111294,1,1,3,40.142391,139.987400,-9.80,-0.08,-0.15,0.77,0.50,-0.01,0,0,0,
111536,1,1,3,40.142391,139.987400,-9.80,-0.16,0.00,-0.28,-0.01,-0.04,0,0,0,
111776,1,1,3,40.142391,139.987400,-9.79,0.14,0.38,-1.23,-0.02,0.56,0,0,0,
112056,1,1,4,40.142391,139.987400,-9.77,0.42,0.67,-0.25,-0.46,-0.12,0,0,0,
112295,1,1,5,40.142391,139.987400,-9.66,-0.43,1.62,-0.26,0.81,-1.28,0,0,0,
112535,1,1,6,40.142391,139.987400,-9.71,-0.14,1.34,0.96,0.78,-0.52,0,0,0,
112774,1,1,7,40.142391,139.987400,-9.69,0.00,1.44,0.75,0.32,-0.48,0,0,0,
113059,1,1,7,40.142391,139.987400,-9.71,0.34,1.26,0.14,0.30,-0.42,0,0,0,
113300,1,1,7,40.142391,139.987400,-9.71,0.32,1.30,0.76,0.32,-0.32,0,0,0,
113537,1,1,7,40.142391,139.987400,-9.72,0.46,1.15,0.67,0.00,-0.17,0,0,0,
113773,1,1,6,40.142391,139.987400,-9.72,0.67,1.04,0.98,-0.17,-0.21,0,0,0,
114061,1,1,6,40.142391,139.987400,-9.71,0.78,1.06,-1.64,-0.28,0.00,0,0,0,
114299,1,1,6,40.142391,139.987400,-9.69,1.10,0.98,1.22,-0.50,-0.09,0,0,0,
114537,1,1,6,40.142391,139.987400,-9.67,1.22,1.01,-0.56,-0.71,0.03,0,0,0,
114775,1,1,6,40.142391,139.987400,-9.63,1.35,1.21,-1.63,-0.76,-0.17,0,0,0,
115056,1,1,6,40.142391,139.987400,-9.61,1.32,1.41,-0.53,-0.81,-0.54,0,0,0,
115296,1,1,7,40.142391,139.987400,-9.59,1.19,1.65,0.82,-0.74,-0.89,0,0,0,
115535,1,1,8,40.142391,139.987400,-9.57,0.94,1.92,0.93,-0.42,-1.26,0,0,0,
115775,1,1,8,40.142391,139.987400,-9.60,0.45,1.93,0.18,-0.02,-1.23,0,0,0,
116048,1,1,10,40.142391,139.987400,-9.65,0.03,1.74,0.49,0.46,-1.09,0,0,0,
116288,1,1,11,40.142391,139.987400,-9.67,-0.32,1.57,1.02,0.82,-1.01,0,0,0,
116530,1,1,11,40.142391,139.987400,-9.72,-0.65,1.10,-0.26,1.29,-0.50,0,0,0,
116769,1,1,10,40.142391,139.987400,-9.76,-0.71,0.50,0.43,1.28,-0.06,0,0,0,
117050,1,1,8,40.142391,139.987400,-9.80,-0.36,0.00,1.53,1.07,0.35,0,0,0,
117289,1,1,7,40.142391,139.987400,-9.80,0.11,-0.21,-1.13,0.65,0.94,0,0,0,
117529,1,1,7,40.142391,139.987400,-9.78,0.70,-0.01,0.35,0.18,0.62,0,0,0,
117766,1,1,7,40.142391,139.987400,-9.75,0.88,0.39,-0.03,0.04,0.37,0,0,0,
118081,1,1,6,40.142391,139.987400,-9.75,0.65,0.76,0.02,0.23,0.08,0,0,0,
118407,1,1,6,40.142391,139.987400,-9.77,0.27,0.70,-1.23,0.46,0.26,0,0,0,
118644,1,1,7,40.142391,139.987400,-9.79,0.24,0.38,0.02,0.50,0.48,0,0,0,
118880,1,1,23,40.142391,139.987400,-9.79,0.48,0.07,0.24,0.19,0.59,0,0,0,
119185,1,1,11,40.142391,139.987290,-9.74,1.11,0.07,-0.46,-0.24,0.42,0,0,0,
119476,1,1,11,40.142391,139.987290,-9.68,1.35,0.69,0.81,-0.55,-0.35,0,0,0,
120057,1,1,7,40.142391,139.987290,-9.64,0.28,1.73,-0.44,0.64,-1.03,0,0,0,
120298,1,1,6,40.142391,139.987290,-9.73,-0.20,1.18,0.83,1.16,-0.63,0,0,0,
120540,1,1,6,40.142391,139.987290,-9.77,-0.47,0.58,0.28,1.67,0.34,0,0,0,
120777,1,1,7,40.142391,139.987290,-9.80,0.03,-0.05,0.98,0.87,0.48,0,0,0,
121051,1,1,10,40.142391,139.987290,-9.77,0.83,-0.08,-3.37,0.18,0.69,0,0,0,
121291,1,1,11,40.142391,139.987290,-9.70,1.32,0.36,-2.61,-0.06,0.22,0,0,0,
121531,1,1,9,40.142391,139.987290,-9.66,1.06,1.24,1.96,0.07,-0.91,0,0,0,
121767,1,1,7,40.142391,139.987290,-9.68,0.36,1.50,-1.09,0.81,-0.94,0,0,0,
122072,1,1,6,40.142391,139.987290,-9.77,-0.30,0.74,0.14,1.48,-0.06,0,0,0,
122313,1,1,6,40.142391,139.987290,-9.80,0.21,-0.15,3.48,0.63,0.37,0,0,0,
122553,1,1,9,40.142391,139.987290,-9.72,1.27,-0.02,5.16,-0.73,-0.28,0,0,0,
122793,1,1,14,40.142391,139.987290,-9.65,1.48,0.88,2.77,-0.53,-0.95,0,0,0,
123070,1,1,10,40.142391,139.987290,-9.65,0.90,1.46,2.67,0.20,-1.41,0,0,0,
123309,1,1,8,40.142391,139.987290,-9.69,-0.02,1.47,-2.53,1.28,-0.82,0,0,0,
123548,1,1,6,40.142391,139.987290,-9.78,-0.45,0.45,-1.07,1.63,-0.12,0,0,0,
123788,1,1,6,40.142391,139.987290,-9.79,0.33,-0.14,-0.14,0.89,0.49,0,0,0,
124072,1,1,10,40.142391,139.987290,-9.72,1.27,0.17,-0.86,0.21,0.06,0,0,0,
124310,1,1,12,40.142391,139.987290,-9.68,1.02,1.11,-0.43,0.72,-0.55,0,0,0,
124551,1,1,8,40.142391,139.987290,-9.75,0.18,0.94,1.67,1.09,-0.98,0,0,0,
124788,1,1,7,40.142391,139.987290,-9.79,0.19,0.34,-2.82,1.13,0.20,0,0,0,
125077,1,1,6,40.142391,139.987290,-9.73,1.09,0.39,-0.90,0.23,-0.09,0,0,0,
125316,1,1,10,40.142391,139.987290,-9.66,1.00,1.30,-3.06,0.77,-0.76,0,0,0,
125554,1,1,12,40.142391,139.987290,-9.72,0.04,1.25,-0.33,1.56,-0.91,0,0,0,
125796,1,1,22,40.142391,139.987290,-9.80,-0.16,0.19,1.93,1.56,-0.21,0,0,0,
126078,1,1,6,40.142391,139.987290,-9.73,1.15,0.01,1.08,0.60,0.05,0,0,0,
126316,1,1,7,40.142391,139.987290,-9.66,1.33,1.01,0.80,0.26,-1.33,0,0,0,
126555,1,1,11,40.142391,139.987290,-9.68,0.23,1.49,1.17,1.42,-1.40,0,0,0,
126794,1,1,20,40.142391,139.987290,-9.79,0.04,0.49,-0.95,1.74,-0.35,0,0,0,
127059,1,1,7,40.142391,139.987290,-9.77,0.70,0.39,-1.91,0.77,-0.25,0,0,0,
127302,1,1,6,40.142391,139.987290,-9.71,0.75,1.08,0.67,0.99,-1.33,0,0,0,
127539,1,1,8,40.142391,139.987290,-9.79,-0.02,0.51,-0.84,1.72,-0.70,0,0,0,
127777,1,1,11,40.142391,139.987290,-9.77,0.75,0.23,-1.78,1.29,-0.14,0,0,0,
128068,1,1,8,40.142391,139.987290,-9.64,1.27,1.22,1.76,0.45,-1.90,0,0,0,
128308,1,1,6,40.142391,139.987290,-9.69,-0.24,1.46,3.44,1.78,-2.06,0,0,0,
128547,1,1,8,40.142391,139.987290,-9.80,-0.19,-0.06,2.69,2.18,-0.54,0,0,0,
128786,1,1,10,40.142391,139.987290,-9.70,1.40,-0.06,2.31,0.41,-0.85,0,0,0,
129059,1,1,8,40.142391,139.987290,-9.56,1.05,1.86,1.51,0.91,-2.43,0,0,0,
129298,1,1,6,40.142391,139.987290,-9.72,-0.57,1.13,0.01,2.61,-1.40,0,0,0,
129536,1,1,9,40.142391,139.987290,-9.77,0.39,-0.68,-0.52,1.57,0.03,0,0,0,
129774,1,1,10,40.142391,139.987290,-9.60,1.88,0.54,-0.35,0.03,-1.34,0,0,0,
130125,1,1,6,40.142391,139.987290,-9.64,-0.37,1.71,-1.65,2.76,-1.93,0,0,0,
130418,1,1,9,40.142391,139.987290,-9.78,0.12,-0.66,-1.20,1.96,-0.05,0,0,0,
131078,1,1,6,40.142391,139.987290,-9.71,-0.72,1.10,-3.91,3.05,-1.30,0,0,0,
131320,1,1,10,40.142391,139.987290,-9.77,0.62,-0.55,-1.51,1.68,-0.29,0,0,0,
131560,1,1,9,40.142391,139.987290,-9.59,1.66,1.11,-1.69,0.80,-1.87,0,0,0,
131798,1,1,21,40.142391,139.987290,-9.67,0.06,1.60,-0.24,2.49,-2.07,0,0,0,
132078,1,1,9,40.142391,139.987290,-9.80,0.29,0.02,-0.50,1.95,-1.13,0,0,0,
132319,1,1,11,40.142391,139.987290,-9.70,1.09,0.87,0.50,1.54,-1.90,0,0,0,
132558,1,1,7,40.142391,139.987290,-9.75,0.30,1.00,1.47,2.37,-1.80,0,0,0,
132795,1,1,22,40.142391,139.987290,-9.77,0.66,0.42,-1.53,1.79,-1.37,0,0,0,
133082,1,1,11,40.142391,139.987290,-9.71,0.67,1.13,2.63,1.83,-2.57,0,0,0,
133322,1,1,7,40.142391,139.987290,-9.79,0.18,0.36,-2.01,2.78,-1.05,0,0,0,
133562,1,1,7,40.142391,139.987290,-9.71,1.11,0.67,0.29,1.20,-1.98,0,0,0,
133798,1,1,27,40.142391,139.987290,-9.69,0.33,1.42,-1.70,2.45,-2.49,0,0,0,
134081,1,1,7,40.142391,139.987290,-9.79,0.37,0.04,0.58,2.63,-1.04,0,0,0,
134319,1,1,7,40.142391,139.987290,-9.69,1.27,0.69,2.60,1.15,-2.19,0,0,0,
134556,1,1,12,40.142391,139.987290,-9.68,0.48,1.48,-2.72,2.68,-2.34,0,0,0,
134798,1,1,22,40.142391,139.987290,-9.80,0.03,0.33,0.10,2.98,-1.40,0,0,0,
135089,1,1,8,40.142391,139.987290,-9.72,1.10,0.63,0.94,1.44,-1.99,0,0,0,
135328,1,1,12,40.142391,139.987290,-9.72,0.66,1.03,0.84,2.11,-3.01,0,0,0,
135568,1,1,7,40.142391,139.987290,-9.77,0.37,0.72,2.48,2.57,-2.43,0,0,0,
135804,1,1,22,40.142391,139.987290,-9.78,0.62,0.35,2.65,2.09,-2.14,0,0,0,
136092,1,1,11,40.142391,139.987290,-9.70,1.18,0.76,-1.55,2.21,-2.25,0,0,0,
136335,1,1,7,40.142391,139.987290,-9.71,0.24,1.34,-0.10,2.92,-2.78,0,0,0,
136573,1,1,9,40.142391,139.987290,-9.80,0.29,-0.07,-0.67,2.88,-1.71,0,0,0,
136811,1,1,25,40.142391,139.987290,-9.63,1.64,0.78,-2.19,1.73,-2.30,0,0,0,
137095,1,1,6,40.142391,139.987290,-9.67,-0.26,1.55,0.18,3.53,-2.97,0,0,0,
137334,1,1,10,40.142391,139.987290,-9.75,0.68,-0.78,3.75,2.29,-1.31,0,0,0,
137575,1,1,9,40.142391,139.987290,-9.49,1.94,1.51,-0.19,1.70,-3.17,0,0,0,
137812,1,1,21,40.142391,139.987290,-9.70,-0.69,1.25,-0.48,3.86,-2.84,0,0,0,
138096,1,1,12,40.142391,139.987290,-9.67,1.58,-0.29,-0.52,1.81,-1.61,0,0,0,
138338,1,1,8,40.142391,139.987290,-9.48,1.03,2.26,1.69,2.66,-3.73,0,0,0,
138576,1,1,7,40.142391,139.987290,-9.79,-0.50,-0.10,-0.12,3.55,-1.76,0,0,0,
138816,1,1,26,40.142391,139.987290,-9.60,1.95,0.28,-0.88,2.04,-2.01,0,0,0,
139097,1,1,6,40.142391,139.987290,-9.68,-0.27,1.48,2.63,3.55,-3.17,0,0,0,
139337,1,1,10,40.142391,139.987290,-9.77,0.70,-0.34,2.99,2.44,-1.98,0,0,0,
139578,1,1,9,40.142391,139.987290,-9.58,1.34,1.59,1.16,2.08,-3.43,0,0,0,
139817,1,1,21,40.142391,139.987290,-9.77,-0.19,0.73,2.26,3.40,-2.55,0,0,0,
140096,1,1,13,40.142391,139.987290,-9.66,1.56,0.61,-1.20,2.13,-2.51,0,0,0,
140336,1,1,7,40.142391,139.987290,-9.74,0.07,1.05,-1.24,3.43,-2.70,0,0,0,
140573,1,1,8,40.142391,139.987290,-9.75,0.92,0.25,-2.02,2.53,-2.08,0,0,0,
140812,1,1,26,40.142391,139.987290,-9.73,0.44,1.13,-0.52,3.26,-3.20,0,0,0,
141095,1,1,6,40.142391,139.987290,-9.76,0.85,0.21,-1.82,2.50,-1.90,0,0,0,
141335,1,1,13,40.142391,139.987290,-9.66,0.61,1.54,-0.60,3.12,-3.61,0,0,0,
141577,1,1,7,40.142391,139.987290,-9.80,0.16,-0.21,1.15,3.51,-1.82,0,0,0,
141906,1,1,12,40.142391,139.987290,-9.47,1.34,2.12,0.46,2.15,-4.38,0,0,0,
142147,1,1,8,40.142391,139.987290,-9.75,-0.95,0.15,2.53,4.67,-2.54,0,0,0,
142439,1,1,8,40.142391,139.987290,-9.45,2.49,0.79,0.48,1.10,-3.40,0,0,0,
143090,1,1,9,40.142391,139.987290,-9.49,1.85,1.62,0.30,2.11,-3.81,0,0,0,
143328,1,1,11,40.142391,139.987290,-9.74,-0.56,0.89,-0.57,4.40,-2.97,0,0,0,
143567,1,1,7,40.142391,139.987290,-9.69,1.31,0.62,0.11,2.53,-2.55,0,0,0,
143809,1,1,26,40.142391,139.987290,-9.75,0.32,0.96,1.30,3.69,-3.25,0,0,0,
144091,1,1,8,40.142391,139.987290,-9.67,1.02,1.26,0.36,2.96,-3.65,0,0,0,
144328,1,1,8,40.142391,139.987290,-9.79,-0.42,0.13,-1.46,4.34,-2.42,0,0,0,
144567,1,1,10,40.142391,139.987290,-9.53,2.11,0.86,-1.51,1.93,-3.42,0,0,0,
144805,1,1,21,40.142391,139.987290,-9.57,-1.37,1.63,0.08,5.41,-4.09,0,0,0,
145070,1,1,12,40.142391,139.987290,-9.44,2.41,-1.01,-3.44,2.11,-1.48,0,0,0,
145315,1,1,8,40.142391,139.987290,-9.17,-0.14,3.44,-0.19,4.57,-5.87,0,0,0,
145556,1,1,9,40.142391,139.987290,-9.59,0.03,-2.04,-0.45,4.48,-0.53,0,0,0,
145797,1,1,22,40.142391,139.987290,-8.90,2.82,2.98,0.41,1.98,-5.72,0,0,0,
146089,1,1,8,40.142391,139.987290,-9.63,-0.78,-1.66,0.51,4.95,-1.40,0,0,0,
146329,1,1,11,40.142391,139.987290,-9.06,3.27,1.79,-0.83,1.67,-4.64,0,0,0,
146569,1,1,7,40.142391,139.987290,-9.56,-1.91,1.00,-1.20,5.93,-3.54,0,0,0,
146809,1,1,28,40.142391,139.987290,-9.47,2.49,-0.39,1.94,2.20,-2.48,0,0,0,
147090,1,1,7,40.142391,139.987290,-9.59,-0.61,1.90,-2.49,4.88,-4.15,0,0,0,
147330,1,1,14,40.142391,139.987290,-9.74,0.94,-0.53,-3.27,3.90,-2.35,0,0,0,
147571,1,1,8,40.142391,139.987290,-9.61,1.27,1.46,0.65,3.00,-3.71,0,0,0,
147810,1,1,26,40.142391,139.987290,-9.78,-0.16,0.67,-2.20,4.41,-4.13,0,0,0,
148082,1,1,8,40.142391,139.987290,-9.76,0.93,-0.01,-1.11,3.65,-2.15,0,0,0,
148324,1,1,10,40.142391,139.987290,-9.57,0.88,1.92,-1.54,3.09,-4.45,0,0,0,
148564,1,1,10,40.142391,139.987290,-9.78,-0.62,-0.18,-3.39,5.23,-2.48,0,0,0,
148808,1,1,23,40.142391,139.987290,-9.44,2.53,0.78,-1.62,1.74,-3.14,0,0,0,
149088,1,1,12,40.142391,139.987290,-9.62,-1.62,0.89,-0.13,6.19,-4.06,0,0,0,
149328,1,1,8,40.142391,139.987290,-9.43,2.57,-0.75,3.75,1.83,-1.82,0,0,0,
149567,1,1,18,40.142391,139.987290,-9.19,0.13,3.39,0.89,4.56,-6.09,0,0,0,
149807,1,1,22,40.142391,139.987290,-9.67,0.01,-1.58,-0.44,4.94,-0.90,0,0,0,
150082,1,1,14,40.142391,139.987290,-9.22,1.46,2.98,1.70,2.52,-5.49,0,0,0,
150321,1,1,9,40.142391,139.987290,-9.77,-0.77,-0.09,-0.08,5.04,-2.55,0,0,0,
150565,1,1,8,40.142391,139.987290,-9.50,2.19,1.02,2.82,2.05,-3.37,0,0,0,
150802,1,1,30,40.142391,139.987290,-9.70,-0.04,1.41,-0.45,4.25,-4.39,0,0,0,
151083,1,1,8,40.142391,139.987290,-9.76,0.90,0.28,-0.89,3.48,-2.91,0,0,0,
151322,1,1,17,40.142391,139.987290,-9.73,1.03,0.54,3.21,2.99,-3.72,0,0,0,
151562,1,1,9,40.142391,139.987290,-9.65,0.31,1.69,-1.47,4.38,-4.39,0,0,0,
151799,1,1,24,40.142391,139.987290,-9.75,0.11,-1.00,0.71,3.95,-1.72,0,0,0,
152090,1,1,10,40.142391,139.987290,-9.15,1.57,3.15,-0.06,3.11,-5.79,0,0,0,
152332,1,1,7,40.142391,139.987290,-9.57,-1.56,-1.40,-1.99,5.95,-1.27,0,0,0,
152573,1,1,19,40.142391,139.987290,-8.92,3.84,1.32,-1.86,0.40,-4.25,0,0,0,
152814,1,1,22,40.142391,139.987290,-9.17,-2.89,1.90,-0.26,7.28,-4.43,0,0,0,
153091,1,1,21,40.142391,139.987290,-8.82,4.18,-0.89,3.27,0.08,-2.39,0,0,0,
153330,1,1,8,40.142391,139.987290,-8.81,-1.69,3.95,-0.63,5.89,-6.12,0,0,0,
153677,1,1,18,40.142391,139.987290,-9.03,3.77,-0.56,-1.29,0.93,-2.48,0,0,0,
153919,1,1,8,40.142391,139.987290,-9.37,-0.73,2.77,-0.13,5.16,-5.17,0,0,0,
154217,1,1,14,40.142391,139.987290,-9.60,1.78,-0.89,-0.65,2.75,-2.31,0,0,0,
154511,1,1,8,40.142391,139.987290,-9.63,-0.07,1.83,-2.18,3.91,-3.99,0,0,0,
155095,1,1,8,40.142391,139.987290,-9.57,1.72,1.19,-1.22,2.20,-3.22,0,0,0,
155333,1,1,12,40.142391,139.987290,-9.63,-0.75,1.67,-0.91,4.93,-4.59,0,0,0,
155573,1,1,8,40.142391,139.987290,-9.63,1.07,-1.50,0.00,3.05,-0.76,0,0,0,
155810,1,1,25,40.142391,139.987290,-9.10,1.77,3.18,-0.76,1.95,-5.76,0,0,0,
156103,1,1,7,40.142391,139.987290,-9.56,-1.15,-1.82,-0.44,5.37,-0.42,0,0,0,
156345,1,1,9,40.142391,139.987290,-8.85,3.76,1.88,0.52,0.12,-4.53,0,0,0,
156583,1,1,12,40.142391,139.987290,-9.26,-2.64,1.82,-1.59,6.78,-4.34,0,0,0,
156825,1,1,22,40.142391,139.987290,-9.23,2.58,-2.05,0.84,1.63,-0.46,0,0,0,
157091,1,1,14,40.142391,139.987290,-9.12,-0.40,3.55,-0.09,4.18,-5.88,0,0,0,
157333,1,1,7,40.142391,139.987290,-9.65,-0.03,-1.69,0.93,4.24,-1.05,0,0,0,
157577,1,1,9,40.142391,139.987290,-9.33,2.09,2.14,-0.96,1.85,-3.94,0,0,0,
157814,1,1,26,40.142391,139.987290,-9.75,-0.81,0.52,-0.28,4.65,-3.18,0,0,0,
158091,1,1,7,40.142391,139.987290,-9.67,1.33,0.88,1.10,2.97,-3.05,0,0,0,
158329,1,1,13,40.142391,139.987290,-9.78,0.42,0.52,-1.68,3.04,-2.66,0,0,0,
158569,1,1,9,40.142391,139.987290,-9.64,1.01,1.43,0.14,3.13,-4.11,0,0,0,
158806,1,1,22,40.142391,139.987290,-9.80,-0.25,-0.06,-1.29,4.34,-1.75,0,0,0,
159073,1,1,14,40.142391,139.987290,-9.42,2.35,1.35,-2.62,1.73,-3.51,0,0,0,
159316,1,1,7,40.142391,139.987290,-9.62,-1.22,1.40,-0.27,5.27,-3.50,0,0,0,
159555,1,1,13,40.142391,139.987290,-9.58,1.62,-1.27,-0.41,2.02,-1.00,0,0,0,
159795,1,1,13,40.142391,139.987290,-9.27,1.25,2.92,-0.35,2.72,-5.08,0,0,0,
160084,1,1,8,40.142391,139.987290,-9.72,-0.61,-1.08,0.62,4.14,-1.09,0,0,0,
160325,1,1,13,40.142391,139.987290,-9.35,2.73,1.04,1.78,1.10,-3.48,0,0,0,
160563,1,1,7,40.142391,139.987290,-9.60,-0.83,1.78,0.17,4.59,-3.89,0,0,0,
160801,1,1,27,40.142391,139.987290,-9.71,0.90,-0.94,-1.11,2.94,-1.47,0,0,0,
161098,1,1,8,40.142391,139.987290,-9.58,0.72,1.93,-0.53,3.05,-3.94,0,0,0,
161338,1,1,9,40.142391,139.987290,-9.79,-0.23,0.28,0.14,3.79,-2.57,0,0,0,
161576,1,1,11,40.142391,139.987290,-9.73,1.12,0.28,0.62,2.62,-2.39,0,0,0,
161814,1,1,22,40.142391,139.987290,-9.65,0.83,1.49,2.40,2.50,-3.62,0,0,0,
162085,1,1,13,40.142391,139.987290,-9.78,-0.18,0.54,-1.02,4.12,-2.75,0,0,0,
162326,1,1,8,40.142391,139.987290,-9.72,1.21,-0.38,-2.85,2.50,-1.66,0,0,0,
162566,1,1,10,40.142391,139.987290,-9.47,0.96,2.35,1.11,2.40,-4.49,0,0,0,
162808,1,1,25,40.142391,139.987290,-9.74,-1.11,-0.19,-1.06,5.08,-1.92,0,0,0,
163101,1,1,8,40.142391,139.987290,-9.34,2.75,1.14,-0.46,0.77,-3.02,0,0,0,
163342,1,1,14,40.142391,139.987290,-9.55,-1.12,1.89,0.89,4.66,-4.27,0,0,0,
163581,1,1,7,40.142391,139.987290,-9.64,0.97,-1.45,1.30,2.59,-1.00,0,0,0,
163819,1,1,24,40.142391,139.987290,-9.38,1.64,2.31,-0.91,1.85,-4.10,0,0,0,
164101,1,1,10,40.142391,139.987290,-9.77,-0.73,-0.16,-0.13,4.33,-2.15,0,0,0,
164346,1,1,7,40.142391,139.987290,-9.63,1.75,0.57,2.14,1.79,-2.77,0,0,0,
164583,1,1,14,40.142391,139.987290,-9.69,0.18,1.47,0.22,3.36,-3.51,0,0,0,
164820,1,1,24,40.142391,139.987290,-9.78,0.53,0.22,0.34,3.16,-2.37,0,0,0,
165220,1,1,14,40.142391,139.987290,-9.75,0.66,0.78,-0.55,2.85,-2.72,0,0,0,
165518,1,1,8,40.142391,139.987290,-9.75,0.40,0.88,-1.53,3.10,-2.83,0,0,0,
166093,1,1,10,40.142391,139.987290,-9.69,0.95,1.11,-0.42,2.65,-3.18,0,0,0,
166333,1,1,7,40.142391,139.987290,-9.76,-0.03,0.93,0.54,3.46,-2.83,0,0,0,
166575,1,1,14,40.142391,139.987290,-9.76,0.86,0.07,-0.51,2.60,-2.16,0,0,0,
166813,1,1,23,40.142391,139.987290,-9.66,1.01,1.34,-0.50,2.57,-3.24,0,0,0,
167104,1,1,10,40.142391,139.987290,-9.79,-0.24,0.48,0.21,3.46,-2.48,0,0,0,
167344,1,1,10,40.142391,139.987290,-9.71,1.35,0.08,1.14,2.10,-2.30,0,0,0,
167582,1,1,7,40.142391,139.987290,-9.61,0.77,1.76,0.93,2.68,-3.57,0,0,0,
167819,1,1,27,40.142391,139.987290,-9.80,-0.29,0.13,0.39,3.53,-2.23,0,0,0,
168093,1,1,9,40.142391,139.987290,-9.63,1.72,0.62,-1.74,1.53,-2.57,0,0,0,
168335,1,1,8,40.142391,139.987290,-9.69,0.09,1.47,-1.11,3.29,-3.00,0,0,0,
168576,1,1,13,40.142391,139.987290,-9.80,0.28,-0.01,1.67,3.09,-1.92,0,0,0,
168816,1,1,23,40.142391,139.987290,-9.67,1.22,0.98,0.01,1.85,-2.93,0,0,0,
169106,1,1,12,40.142391,139.987290,-9.78,-0.04,0.68,0.24,3.16,-2.79,0,0,0,
169346,1,1,11,40.142391,139.987290,-9.76,0.79,0.45,1.00,2.45,-2.56,0,0,0,
169584,1,1,7,40.142391,139.987290,-9.75,0.54,0.89,-0.02,2.83,-1.99,0,0,0,
169822,1,1,29,40.142391,139.987290,-9.73,0.77,0.85,-0.50,2.29,-2.90,0,0,0,
170092,1,1,9,40.142391,139.987290,-9.75,0.39,0.91,-1.77,2.79,-2.95,0,0,0,
170332,1,1,8,40.142391,139.987290,-9.77,0.69,0.31,1.37,2.34,-2.14,0,0,0,
170571,1,1,15,40.142391,139.987290,-9.68,0.99,1.14,1.84,2.18,-3.49,0,0,0,
170811,1,1,23,40.142391,139.987290,-9.77,0.01,0.77,0.33,3.69,-2.20,0,0,0,
